company,job_id,title,location,remote_type,job_type,posted_date,description,apply_url
Centene,1615197,"Business Analyst II Claims, Excel",Remote-NY,,Full time,Posted Today,"<p style=""text-align:left""><span>You could be the one who changes everything for our 28 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.</span><br /> </p><p>Remote Available.</p><p></p><p></p><p><b>Position Purpose:</b> Perform various analysis and interpretation to link business needs and objectives for assigned function.</p><p></p><ul><li>Support business initiatives through data analysis, identification of implementation barriers and user acceptance testing of new systems.</li></ul><p></p><p></p><ul><li>Identify and analyze user requirements, procedures, and problems to improve existing processes.</li></ul><p></p><p></p><ul><li>Perform detailed analysis on assigned projects, recommend potential business solutions and assist with implementation.</li></ul><p></p><p></p><ul><li>Identify ways to enhance performance management and operational reports related to new business implementation processes.</li></ul><p></p><p></p><ul><li>Develop and incorporate organizational best practices into business applications.</li></ul><p></p><p></p><ul><li>Lead problem solving and coordination efforts between various business units.</li></ul><p></p><p></p><ul><li>Assist with formulating and updating departmental policies and procedures.</li></ul><p></p><p></p><ul><li>Performs other duties as assigned.</li></ul><p></p><p></p><ul><li>Complies with all policies and standards.</li></ul><p></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b> Bachelor’s degree in related field or equivalent experience. 2-4 years of business process or data analysis experience, preferably in healthcare. Project management experience preferred.</p><p></p><p><b>By applying to this requisition, you acknowledge and understand that you may be considered for other job opportunities for which Centene believes you may be qualified.</b></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $56,200.00 - $101,000.00 per year<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left"">Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-NY/Business-Analyst-II-Claims--Excel_1615197-1
Centene,1624902,Senior Detection Engineer,Remote-MO,,Full time,Posted Today,"<p style=""text-align:left""><span>You could be the one who changes everything for our 28 million members by using technology to improve health outcomes around the world.  As a diversified, national organization, Centene&#39;s technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility.</span><br /> </p><p><b>Position Purpose:</b></p><p>Centene’s Detection Engineering team drives threat‑informed defense by designing, implementing, and continuously improving high‑fidelity detections across endpoint, identity, network, cloud, and SaaS telemetry. As a Senior Detection Engineer, you will lead complex detection initiatives, architect coverage strategies, and mentor engineers while partnering closely with SOC/CSMT, CSIRT, Threat Intelligence, and platform owners. Your work will measurably reduce risk and alert fatigue through high‑quality analytics, detection‑as‑code practices, and compelling operational outcomes.</p><p></p><p><b>Design &amp; Delivery:</b></p><ul><li>Own end‑to‑end development of multi‑signal detections (endpoint, identity, network, cloud/SaaS) using Splunk (SPL), Microsoft Sentinel/Defender &amp; Azure (KQL), FortiNDR Cloud (IQL), and Databricks (SQL)</li><li>Translate threat intel (IOCs/TTPs, ATT&amp;CK mapping) into battle‑tested analytics; convert vetted Sigma rules to SPL/KQL where applicable</li></ul><p></p><p><b>Detection‑as‑Code &amp; Quality:   </b></p><ul><li>Implement version control, change notes, suppression logic, and CI/CD pipelines for detections; champion detection replay/backtesting to improve precision/recall and reduce noise</li><li>Establish and maintain reusable detection content libraries, curated views/tables, and documentation/runbooks that accelerate operations</li></ul><p></p><p><b>Coverage Strategy &amp; Telemetry:   </b></p><ul><li>Lead data onboarding and schema alignment; articulate coverage plans and quality gates for priority threats and control gaps</li><li>Partner with platform teams to improve data prerequisites (tables, fields, latency) and ensure telemetry health and resilience</li></ul><p></p><p><b>Operations &amp; Collaboration   </b></p><ul><li>Work directly with SOC/CSMT and CSIRT to tune, triage, and validate detections; convert hunts into detections and run purple‑team validations</li><li>Build tabletop exercises/training for analysts; advise on automation opportunities across SOC/IR workflows</li></ul><p></p><p><b>Leadership &amp; Mentorship:   </b></p><ul><li>Provide technical mentorship for DE I/II; conduct peer reviews of detection logic; contribute to sprint planning aligned to quarterly OKRs</li><li>Influence roadmap, standards, and governance for the DE program in partnership with the Principal/Lead Detection Engineer</li></ul><p></p><p><b>Success Indicators: </b></p><ul><li>Signal quality: detection precision/recall, FP rate, MTTD improvements </li><li>Coverage depth: ATT&amp;CK technique coverage and telemetry readiness across key domains </li><li>Operational impact: validated detections adopted by SOC/IR, reduction in alert fatigue, hunts‑to‑detections conversion rate </li><li>Content velocity &amp; hygiene: time‑to‑deliver new analytics, documentation completeness, CI pipeline health </li><li>Mentorship &amp; enablement: growth of DE I/II competencies, quality of peer reviews, training outcomes</li><li>Performs other duties as assigned</li><li>Complies with all policies and standards</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b></p><p>A Bachelor&#39;s degree in a quantitative or business field (e.g., statistics, mathematics, engineering, computer science) and Requires 4 – 6 years of related experience.<br /><br />Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position.<br /><br /><b>Technical Skills:</b></p><ul><li>3&#43; years in information security with hands‑on detection engineering (or SOC/IR roles with demonstrated analytics creation)</li><li>Proficiency in SPL, KQL, and one of IQL/Databricks SQL for multi‑event correlation, enrichment, and replay </li><li>Demonstrated experience turning IOCs/TTPs into durable analytics; strong ATT&amp;CK fluency and coverage planning </li><li>Practical detection‑as‑code habits: versioning, change control, backtesting, suppression strategy, CI/CD familiarity </li><li>Ability to partner with SOC/CSIRT/Threat Intel; communicate trade‑offs clearly and drive measurable outcomes</li></ul><p></p><p><b>Preferred Qualifications: </b></p><ul><li>Experience integrating detections with Wiz and Varonis contexts (identity/data exposure) </li><li>Prior work in purple teaming and/or running detection validation exercises </li><li>Familiarity with cloud telemetry (Azure, Entra ID, MDE) and network/HTTP/DNS/SSL flow analysis via NDR </li><li>Contributions to internal content libraries, runbooks, and detection KPIs (precision/recall/coverage)</li></ul><p></p><p><b>Soft Skills:</b></p><ul><li>Intermediate - Seeks to acquire knowledge in area of specialty</li><li>Intermediate - Ability to identify basic problems and procedural irregularities, collect data, establish facts, and draw valid conclusions</li><li>Intermediate - Ability to work independently</li><li>Intermediate - Demonstrated analytical skills</li><li>Intermediate - Demonstrated project management skills</li><li>Intermediate - Demonstrates a high level of accuracy, even under pressure</li><li>Intermediate - Demonstrates excellent judgment and decision making skills</li></ul><p><br /><b>License/Certification:</b></p><ul><li>Certified Threat Intelligence Analyst (CTIA)-ECCOUNCIL, Certified Information Security Manager (CISM), CISSP Certified Information Systems Security Professional, GIAC Cyber Threat Intelligence (GCTI) preferred</li></ul><p></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $87,000.00 - $161,300.00 per year<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left""><span>Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</span></p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-MO/Senior-Detection-Engineer_1624902
Centene,1623175,Plan Chief Operating Officer - Fidelis,Long Island City - 25-01 Jackson Ave (10936),,Full time,Posted Today,"<p style=""text-align:left""><span>Centene is transforming the health of our communities one person at a time.  As an Executive on our team, you could be the one who changes everything for our 28 million members.</span><br /> </p><p><b>Position Purpose:</b> Oversee operations for multiple support functions, including configuration, claims support services, provider relations, call center and field operations.<br /> </p><ul><li>Perform duties as chief liaison between the business unit and Corporate policies &amp; standards.</li><li>Develop operational vision, objectives and policies and procedures to support the overall strategic plan for the business unit.</li><li>Ensure cost effective, client-responsive programs are developed and maintained, identify improvement opportunities and oversee successful implementation of those changes throughout shared services.</li><li>Identify operational efficiencies, meet regulatory and client expectations and develop a “best practice” approach for all operations.</li><li>Responsible for achieving business unit financial targets and requirements based on service level, state, compliance and contractual agreements.</li><li>Oversee new system and product implementations for assigned areas.</li><li>Assess organizational strengths and weaknesses to recommend enhanced operating model.</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b> Bachelor&#39;s Degree in Business Administration, Healthcare Administration or related field required. Master&#39;s Degree preferred. 10&#43; years in Business Administration, Healthcare Administration or related field required.</p><p></p><p>Must reside in and/or relocate to NYC area.<br /><br />Pay Range: $280,000.00 - $490,000.00 per year</p><p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. Benefits may be subject to program eligibility.</span></p><p style=""text-align:left""><br /><span>Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</span></p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Long-Island-City---25-01-Jackson-Ave-10936/Plan-Chief-Operating-Officer---Fidelis_1623175
Centene,1604919,Medicare Market President- Northeast Markets,Remote-NY,,Full time,Posted Today,"<p style=""text-align:left""><span>Centene is transforming the health of our communities one person at a time.  As an Executive on our team, you could be the one who changes everything for our 28 million members.</span><br /> </p><b>Position Purpose:</b> Responsible for the growth and performance of the assigned Medicare region to meet membership, pre-tax earnings, quality, network performance, provider experience and compliance goals. Develop and execute strategic plans and foster internal and external partnerships with key stakeholders to ensure strong operating performance, innovative solutions, and quality outcomes for members and providers.  A ""roll up the sleeves"" executive who understands and can develop a market nuanced strategy while also leading and organizing a multi-disciplinary, cross functional and cross line of business team to achieve results. Results oriented, strong communicator, culture builder, organized and disciplined. Leads by example with authenticity, accountability, sensitivity and results orientation.<ul><li>Responsible for the overall P&L management for the market/region, including management of clinical, financial, and key operational performance.</li>
<li>Responsible for developing a market specific, cross-functional operating plan that includes specific initiatives, key performance indicators, dependencies, milestone delivery dates and owners as well as a governance process to ensure both transparency to and the accomplishment of the business’ strategic imperatives.</li>
<li>Lead the expansion and on-going support and performance of value-based care and innovation with providers.</li>
<li>Provides leadership direction and vision to innovate and improve the performance of the business.</li>
<li>Monitor and analyze the changing landscape and recommend strategies and programs to proactively address the changing needs of the members.</li>
<li>Manages and drives quality initiatives aligned with continuous performance improvement towards STAR outcomes.</li>
<li>Responsive to the needs of current and prospective members, providers and regulatory partners.</li>
<li>Provides leadership direction, and overall vision to maintain and improve the performance of the business (revenue, membership, brand recognition and outcomes).</li>
<li>Build collaborative and effective partnerships with internal and external stakeholders to become a thought leader in support of the Medicare product in the local market communities.</li>
<li>Identify the appropriate strategic approach to drive business growth and differentiate the product in the assigned market.</li>
<li>Works collaboratively with shared services and market leaders to ensure that Medicare enterprise-wide networks, quality and risk, clinical, operational, financial and leadership expectations are met.</li>
<li>Provides effective staff leadership, with particular attention to effective organizational structure, recruitment, mentoring, culture, and ongoing organizational leadership.</li><li>Performs other duties as assigned.</li>
<li>Complies with all policies and standards.</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b><br /><span>Bachelor’s degree in business or related discipline; MBA preferred. Minimum 12 years progressively responsible leadership experience in the insurance/managed healthcare industry, including executive management with profit and loss accountability. Experience leading senior management teams that successfully implement the company’s goals including financial and customer objectives.</span><br /><br />Territory: Northeast Markets</p><p></p><p>Pay Range: $250,000.00 - $480,000.00 per year</p><p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. Benefits may be subject to program eligibility.</span></p><p style=""text-align:left""><br /><span>Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</span></p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-NY/Medicare-Market-President--Northeast-Markets_1604919
Centene,1626541,Business Systems Analyst II (State),Remote-MO,,Full time,Posted Today,"<p style=""text-align:left""><span>You could be the one who changes everything for our 28 million members by using technology to improve health outcomes around the world.  As a diversified, national organization, Centene&#39;s technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility.</span><br /> </p><b>Position Purpose:</b> Collaborates with business and technology stakeholders to analyze and translate moderately complex business requirements into clear functional and non-functional specifications for technical implementation.<ul><li>Gathers and validates business / technology requirements to establish scope and parameters of requirements and define project impact, outcome criteria, and metrics</li>
<li>Analyzes and verifies requirements for completeness, consistency, comprehensibility, feasibility, and conformity to standards</li>
<li>Translates conceptual user requirements into functional requirements in a clear manner that is comprehensible to developers / project team</li>
<li>Creates systems and business process models, specifications, diagrams, and charts to provide direction to developers and/or the project team</li>
<li>Interprets user requirements into feasible options and communicate these back to the business stakeholders</li>
<li>Manages and tracks the status of requirements throughout the project lifecycle; enforce and redefine as necessary</li>
<li>Communicates changes, enhancements, and modifications of business requirements to project managers, sponsors, and other stakeholders so that issues and solutions are understood</li>
<li>Plans user acceptance testing (UAT)</li>
<li>Monitors and review levels of IT services specified in the service-level agreements (SLAs) with the business</li>
<li>Research, reviews, and analyzes the effectiveness and efficiency of existing requirement gathering processes and develop strategies for enhancing or further leveraging these processes; quantify potential efficiency opportunities and track accordingly</li>
<li>Maintains system protocols by writing and updating procedures</li>
<li>Provides references for users by writing and maintaining user documentation; provide help desk support; train users</li>
<li>Prepares technical reports by collecting, analyzing, and summarizing information and trends</li><li>Performs other duties as assigned</li>
<li>Complies with all policies and standards</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b> A Bachelor&#39;s degree in a quantitative or business field (e.g., statistics, mathematics, engineering, computer science) and requires 2 – 4 years of related experience. Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position.<br /><br /><b>Technical Skills:</b></p><p></p><ul><li>One or more of the following skills are desired.</li><li></li><li>Power BI</li><li>ServiceNow</li><li>SQL</li></ul><p></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $30.58 - $55.09 per hour<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left""><span>Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</span></p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-MO/Business-Systems-Analyst-II--State-_1626541
Centene,1626842,"Vice President, Ambetter Health Solutions",Charlotte - 1701 N. Graham St. (11082),,Full time,Posted Today,"<p style=""text-align:left""><span>Centene is transforming the health of our communities one person at a time.  As an Executive on our team, you could be the one who changes everything for our 28 million members.</span><br /> </p><b>Position Purpose:</b> Responsible for the ideation and execution of the Individual Coverage Health Reimbursement Arrangement (ICHRA) strategy to include driving key initiatives in support of product growth. Works collaboratively with multiple disciplines across the enterprise, including health plans, shared services as well as external stakeholders.<ul><li>Lead the development and execution of the strategic plan with the goal of being the leader in the ICHRA space and deliver an exceptional experience to the member.</li>
<li>Build strong cross-functional relationships to carry out key projects and drive successful completion of tactical and strategic initiatives.</li>
<li>Assists with strategic prioritization, execution, and accountability across a variety of topics, stakeholders, and external partners.</li>
<li>Support the product in strategy, planning, M&A and business development activities.</li>
<li>Actively engage and collaborate with senior leadership teams to implement product's vision and long-term growth objectives.</li>
<li>Translates identified strategies into a set of prioritized initiatives and aligns resources to ensure successful execution.</li>
<li>Provides insight into product development and product management to ensure product quality and revenue targets are being met.</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><b>Education/Experience:</b> Bachelor's Degree in Business, Health Care Administration, Finance or related field required.<br/>8+ years experience in strategy, product management, or consulting experience in the Healthcare, Insurance, or financial service industry required.<p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $171,900.00 - $326,900.00 per year<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status</span><span>.</span><span>  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left""><span>Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</span></p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Charlotte---1701-N-Graham-St-11082/Vice-President--Ambetter-Health-Solutions_1626842
Centene,1622021,Capacity Planning Business Analyst III,Remote-GA,,Full time,Posted Today,"<p style=""text-align:left""><span>You could be the one who changes everything for our 28 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.</span><br /> </p><p><b><i>Must be authorized to work in the U.S. without the need for employment-based visa sponsorship now or in the future. Sponsorship and future sponsorship are not available for this opportunity, including employment-based visa types H-1B, L-1, O-1, H-1B1, F-1, J-1, OPT, or CPT.</i></b></p><p></p><p><b>Position Purpose: </b>Perform various analysis and interpretation to link business needs and objectives for assigned function.</p><p></p><ul><li>Support business initiatives through data analysis, identification of implementation barriers and user acceptance testing of various systems</li><li>Identify and analyze user requirements, procedures, and problems to improve existing processes</li><li>Perform detailed analysis on multiple projects, recommend potential business solutions and ensure successful implementations</li><li>Identify ways to enhance performance management and operational reports related to new business implementation processes</li><li>Coordinate with various business units and departments in the development and delivery of training programs</li><li>Develop, share, and incorporate organizational best practices into business applications</li><li>Diagnose problems and identify opportunities for process redesign and improvement</li><li>Formulate and update departmental policies and procedures</li><li>Serve as the subject matter expert on the assigned function product to ensure operational performance</li><li>Ability to travel</li><li>Performs other duties as assigned</li><li>Complies with all policies and standards</li></ul><p></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience: </b>Bachelor’s degree in related field or equivalent experience. 4-6 years of business process or data analysis experience, preferably in healthcare. Project management experience preferred. Advanced Excel skills highly preferred. Experience building staffing models or capacity planning a plus.</p><p></p><p><b><i>By applying to this requisition, you acknowledge and understand that you may be considered for other job opportunities for which Centene believes you may be qualified.</i></b></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $70,100.00 - $126,200.00 per year<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left"">Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-GA/Capacity-Planning-Business-Analyst-III_1622021
Centene,1606020,Data Analyst II (Healthcare Analytics),Remote-MO,,Full time,Posted Today,"<p style=""text-align:left""><span>You could be the one who changes everything for our 28 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.</span><br /> </p><p>Applicants for this job have the flexibility to work remote from home anywhere in the Continental United States.</p><p></p><p><b>Position Purpose:</b> Analyze integrated and extensive datasets to extract value, which directly impacts and influences business decisions. Work collaboratively with key business stakeholders to identify areas of value, develop solutions, and deliver insights to reduce overall cost of care for members and improve their clinical outcomes.</p><p></p><ul><li>Interpret and analyze data from multiple sources including healthcare provider, member/patient, and third-party data.</li><li>Support execution of large-scale projects with limited direction from leadership.</li><li>Identify and perform root-cause analysis of data irregularities and present findings and proposed solutions to leadership and/or customers.</li><li>Manage multiple, variable tasks and data review processes with limited supervision within targeted timelines.</li><li>Support the design, testing, and implementation of process enhancements and identify opportunities for automation.</li><li>Apply expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how customers interact with analytic products.</li><li>Support multiple functions and levels of the organization and effectively, both verbally and visually, communicate findings and insights to non-technical business partners.</li><li>Independently engage with customers and business partners to gather requirements and validate results.</li><li>Communicate and present data-driven insights and recommendations to both internal and external stakeholders, soliciting and incorporating feedback when required.</li><li>Performs other duties as assigned.</li><li>Complies with all policies and standards.</li></ul><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p><p><b>Education/Experience:</b> Bachelor’s degree in business, economics, statistics, mathematics, actuarial science, public health, health informatics, healthcare administration, finance or related field or equivalent experience. 2&#43; years of experience working with large databases, data verification, and data management, or 1&#43; years IT experience. Healthcare analytics experience preferred. Working knowledge of SQL/query languages. Preferred knowledge of programmatic coding languages such as Python and R. Knowledge of statistical, analytical, or data mining techniques including basic data modeling, trend analysis, and root-cause analysis preferred. Preferred knowledge of modern business intelligence and visualization tools. Experience in Finance, Actuarial Science, or Accounting preferred. Experience using analytic techniques &amp; tools to explore financial performance trends and/or reconciling financial data is highly preferred.<br /><br /><b>By applying to this requisition, you acknowledge and understand that you may be considered for other job opportunities for which Centene believes you may be qualified.</b></p><p style=""text-align:inherit""></p><p style=""text-align:inherit""></p>Pay Range: $56,200.00 - $101,000.00 per year<p></p><p><span>Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules.  Actual pay will be adjusted based on an individual&#39;s skills, experience, education, and other job-related factors permitted by law</span><span>, including full-time or part-time status.  Total compensation may also include additional forms of incentives. </span> <span>Benefits may be subject to program eligibility.</span></p><p style=""text-align:inherit""></p><p style=""text-align:left"">Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.</p><p style=""text-align:left""><br />Qualified applicants with arrest or conviction records will be considered in accordance with the LA County Ordinance and the California Fair Chance Act</p>",https://centene.wd5.myworkdayjobs.com/Centene_External/job/Remote-MO/Data-Analyst-II-Healthcare-Analytics_1606020
